区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
东部,上海,2021,财政预决算报告,physical,未明确方向,2.市级国有资本经营预算收支决算情况,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,（四）2021年社会保险基金预算收支决算情况,0.02,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,按照预算法和国务院有关规定，对2021年市级部分收支事项实行权责发生制核算，主要为预算单位政府采购结转项目资金等。对上述资金，财政部门将在预算执行中加强动态管理，及时拨付，尽快发挥资金效益。,0.02,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,交通,2021年，经国务院批准，财政部核定本市政府债务限额为10603.1亿元。截至2021年底，本市政府债务余额为7356.8亿元，债务规模适度，风险总体可控。发行地方政府债券1211.1亿元，包括新增一般债券242亿元、新增专项债券625亿元、再融资债券344.1亿元。主要用于轨道交通等重大公共基础设施建设、旧区改造等公益性项目。在上述新增债券中，市级使用574.9亿元，其中：新增专项债券394.7亿元，用于轨道交通建设、旧区改造、机场联络线、沪苏湖铁路、污水处理等项目。总体来看，通过地方政府债券,0.02,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,2021年，全市和市级“四本预算”收支项目预算数、调整预算数、决算数及对比分析，详见全市及市级财政决算草案。,0.02,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,（五）2021年财政重点工作推进落实情况,0.02,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,2021年是中国共产党成立一百周年，也是“十四五”开局之年。我们认真贯彻落实党中央、国务院和中共上海市委决策部署，全面贯彻落实预算法及其实施条例、市人大预算审查监督条例，按照市人大有关决议、审查意见要求和批准的预算，坚持以人民为中心的发展思想，持续深化财税改革攻坚，深入实施积极的财政政策，着力提高支出预算和政策的科学性、针对性、有效性，推进经济社会高质量发展。,0.02,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,1.支持改革开放重大任务落地落实,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,创业,推进“三大任务”“三大平台”建设。安排落实专项资金和政府债券资金等130.2亿元，支持临港新片区建设，持续推进“两个15%”所得税优惠政策在新片区有效落地。安排落实天使投资引导基金、创业投资引导基金共10亿元，实施培育科技小巨人企业等扶持政策，落实科技型中小企业研发费用加计扣除、高新技术企业所得税优惠政策等制度性税收优惠，支持拓展科创板上市储备企业清单。支出6亿元，支持长三角区域“水乡客厅”重大项目开工建设等。制定长三角一体化示范区先行启动区专项资金管理办法，规范资金使用和管理。保障第四届中国国,1302000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,健康,2. 推动经济持续健康发展,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,加快推进科技创新。支出76.2亿元，支持在沪国家实验室和长三角国家技术创新中心等建设，强化国家战略科技力量，推动国家重大科技项目落户上海，试点基础研究领域项目经费包干制，推进基础研究高质量发展。,762000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,支持产业能级提升。安排落实专项资金75.5亿元，聚焦支持“五型经济”发展。支出97.9亿元，推进集成电路、生物医药、人工智能“三大先导产业”加快发展，支持关键核心技术攻关，落实软件、集成电路企业专项税收优惠等政策，着力打造战略性未来产业。,755000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,交通,促进扩大内需。安排落实549.2亿元，支持轨道交通等交通基础设施建设、社会民生等领域重大项目。发挥专项资金和政府投资基金的示范引导作用，带动社会资本加大投入。支持高质量办好“五五购物节”等重大促消费活动，推动加快建设国际消费中心城市。,5492000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,全面落实减税降费政策。全市新增减税降费总额超过700亿元，实施提高制造业企业研发费用加计扣除比例、提高小规模纳税人增值税起征点、小微企业和个体工商户所得税再减半优惠、阶段性降低失业保险和工伤保险费率等政策举措，取消、免征或降低部分政府性基金和行政事业性收费，切实帮助市场主体减轻负担。,7000000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,支持缓解中小微企业“融资难”“融资贵”问题。新增政府性融资担保贷款额574.7亿元，同比增长72.2%，将“绿色”“三农”“科创”“疫情防控与复工复产”等行业增补入信贷奖补重点行业目录，健全中小微企业信贷奖补机制。,5747000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,3.进一步加大民生保障力度,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,医疗,保障常态化疫情防控资金。坚持“外防输入、内防反弹”，全市统筹安排落实106.8亿元，其中，市级支出52.5亿元，重点用于保障疫苗接种、医疗救治、疫情防控人员补助、发热门诊改造、诊疗设备和防控物资购置、进口冷链物流防疫、基地航空公司航班防疫消毒等，推动健全公共卫生体系，支持上海市重大传染病和生物安全研究院、上海市免疫治疗创新研究院等研究机构建设。继续免征疫情防控相关医疗器械产品、药品注册费等。,1068000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,就业,支持继续实施就业优先政策。支出65亿元，完善多渠道灵活就业政策，促进高校毕业生等重点群体就业创业，支持做好失业人员再就业工作，实施职业技能提升、线上培训和以工代训补贴等政策，推动实现更高质量的充分就业。,650000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,教育,支持发展公平而有质量的教育。支出296.5亿元，推进地方高水平大学和新一轮“双一流”建设等，支持高校服务国家和区域重大科技创新战略，推进优化高等教育和职业教育资源布局，支持实施上海高等教育人才揽蓄行动。修订教育专项转移支付管理办法，支持各区在基础教育和职业教育领域开展改革试点，保障课后服务、学校体育场地开放等项目实施，支持义务教育“双减”政策落实落地。,2965000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,医疗,健全社会保障体系。继续调整提高城乡居民基础养老金等各类民生保障待遇标准。支出118.8亿元，深化长期护理保险制度试点。推进社区养老服务设施建设，引导各区建设社区综合为老服务中心、助餐场所、养老床位、认知障碍照护床位、实施居家环境适老化改造等。实施“以奖代补”政策，促进养老服务机构健康发展。支出117亿元，支持推进健康上海行动，支持公立医院基本建设和大型医疗设备购置，推进实施市级医院临床技能与临床创新三年行动计划。,1188000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,住房,支持旧区改造等城市有机更新。安排落实523.2亿元，推进中心城区成片二级旧里以下房屋改造、旧住房综合改造、城中村改造和保障性住房建设，支持架空线入地和杆箱整治、既有多层住宅加装电梯、人行天桥加装无障碍电梯以及“美丽街区”提升改造等。,5232000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,补贴,推动乡村振兴战略加快实施。支出71亿元，健全以绿色生态为导向的农业补贴政策体系，支持都市现代农业发展，推进开展农村综合帮扶，保障美丽乡村建设，支持建成46个市级美丽乡村示范村、32个市级乡村振兴示范村，推动1.4万户农民相对集中居住。支出78亿元，做好东西部协作和对口支援，支持对口地区实现巩固拓展脱贫攻坚成果同乡村振兴有效衔接。,710000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,文化,支持加强公共文化建设。围绕全面提升城市软实力，支出90亿元，保障中共一大纪念馆等红色文化传承地建设和公共文化设施建设，加快推进文化创意产业发展，支持办好重大文旅节庆活动，促进竞技体育发展，引领带动全民健身。,900000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,4.促进优化城市发展格局,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,支持城市数字化转型。支出31.3亿元，围绕推进治理数字化转型，重点支持政务服务“一网通办”和城市运行“一网统管”体系建设；安排落实本市战略性新兴产业等专项资金，推动经济数字化、生活数字化转型，协同推进数字产业化和产业数字化转型。,313000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,能源,推动生态绿色发展。支出137.7亿元，支持“一江一河”城市治理，推进河道整治、农村生活污水治理等，支持完成崇明世界级生态岛建设第四轮三年行动计划，支持长江流域重点水域禁捕退捕。推进重点领域节能技术改造、建筑节能和绿色建筑示范项目建设、国三柴油车提前报废、新能源汽车推广以及公共充电桩建设等，促进节能减排。,1377000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,支持打造更高水平的平安上海。支出77.9亿元，保障公共安全、社会治安、网络安全、应急管理、消防安全、防汛防台、食品安全等领域资金需求，支持加强对各类安全风险隐患的排查化解，保障城市安全运行和社会大局稳定。,779000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,5.加快推进财政改革和管理工作,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,持续提高财政管理水平。坚持党政机关过紧日子，厉行勤俭节约，进一步压减部门一般性支出10%，切实保障国家重大战略任务、民生和基层运转等重点领域支出。聚焦重大产业政策落实、重要基础设施建设、政府购买服务、市级专项资金等重点领域开展绩效评价，加强地方政府专项债券项目资金绩效管理，引导和规范第三方机构参与预算绩效管理工作，通过与预算安排挂钩、优化政策内容、督促改进管理等方式，强化绩效评价结果应用，提高财政资金配置使用效率。完善财政资金直达机制，加强常态化监控管理。制定本市政府购买服务管理办法，实施指导性,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,二、本市2022年上半年“四本预算”执行、财政重点工作推进落实情况和下半年财政工作的初步安排,0.02,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,今年以来，在以习近平同志为核心的党中央坚强领导下，我们认真贯彻落实中央精神和中共上海市委的部署要求，靠前发力，主动作为，推动全市经济社会发展取得良好开局。3月份以来，面对空前严峻复杂的新一波疫情，我们坚决贯彻落实习近平总书记重要指示和党中央决策部署，团结一心、众志成城，付出艰苦卓绝的努力，高效统筹疫情防控和经济社会发展，深入实施积极的财政政策，强化财政资金保障，扎实做好“六稳”工作，全面落实“六保”任务，全力以赴支持打赢大上海保卫战，积极推动经济恢复重振。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,1.一般公共预算执行情况,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,卫生,从财政支出情况看，坚持总量和结构并重，加大资金统筹力度，保持支出强度，加快支出进度，优先保障疫情防控、复工复产、基本民生等重点支出。1-6月，卫生健康支出435.6亿元，完成调整预算的65.9%；社会保障和就业支出607.6亿元，完成调整预算的54.6%；资源勘探工业信息等支出497亿元，完成预算的51.8%；商业服务业等支出118.4亿元，完成预算的55.2%。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,2.政府性基金预算执行情况,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,3. 国有资本经营预算执行情况,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,4.社会保险基金预算执行情况,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,1.全力保障抗击新冠肺炎疫情,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,医疗,加强市级财政资金保障。1-6月，市级安排落实64.7亿元，用于疫情防控工作。其中：41.1亿元用于12家定点医疗机构开办运营、紧急配置高性能救护车和诊疗设备购置等方面，保障医疗救治工作顺利开展；10亿元用于本市防疫医务人员临时性工作补助、外省市援护医疗队服务保障等方面，关心关爱防控一线人员；13.6亿元用于提升核酸检测能力、保障重点人群应检尽检、配置防疫物资、疫苗接种、实施应急科技攻关研发项目等方面，推动完善公共卫生体系，筑牢疫情防控屏障。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,支持各区有力开展疫情防控工作。安排落实市对区补助资金40亿元，支持各区统筹用于集中隔离房源征用和运行保障、居民核酸检测、生活物资保供等疫情防控相关支出。及时下发通知，要求各区强化预算执行和财政资金安全管理主体责任，及时妥善落实资金安排，加大库款保障力度，加强资金管理，进一步提高资金使用管理的安全性、规范性和有效性。,400000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,2.支持经济加快恢复和重振,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,人才,支持更好发挥国家战略牵引作用。积极争取国家政策，推动有关研发机构进口自用设备免税资格认定权限下放浦东政策落地，支持浦东引领更高水平的改革开放。持续推进“两个15%”所得税优惠政策精准实施，促进重点产业和高端人才加速集聚，推进临港新片区建设和发展，累计为企业减负近6亿元。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,健康,促进扩大有效投资。安排落实专项债券和市级建设资金等，支持轨道交通、路桥工程等重大项目加快建设，形成实物工作量。完善市级建设财力项目管理制度，明确年度投资计划，加快投资进度，强化主管部门监督责任，加强竣工决算审核。实施新开工建设住宅项目顺延3个月缴纳城市基础设施配套费政策，促进房地产开发投资平稳健康发展。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,3.积极支持市场主体纾困发展,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,社保,不折不扣落实国家新的组合式税费支持政策。截至6月底，为市场主体减负超1000亿元。其中：落实小微企业及制造业等行业增值税留抵退税政策，减负789.3亿元；顶格减征增值税小规模纳税人、小微企业和个体工商户“六税两费”，对小规模纳税人阶段性免征增值税，实施小微企业所得税优惠政策，减负21亿元；对生产、生活性服务业纳税人延续实施增值税加计抵减政策，减负38.7亿元；实施阶段性失业和工伤保险降费政策，允许特困行业及制造业等行业所属困难企业和受疫情影响严重生产经营困难的中小微企业、个体工商户缓缴社保。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,补贴,支持中小微企业发展。发挥市中小微企业政策性融资担保基金作用，1-6月完成新增贷款额365.8亿元，同比增长26.5%。研究完善中小微企业信贷奖补政策，将银行投向餐饮、零售、外贸、文旅、交通运输等受疫情影响的重点行业的贷款不良率补偿下限从1.5%降至1.2%，对在沪银行小微企业信贷工作给予考核奖励，推动银行扩大普惠小微信贷规模。减免承租本市行政事业单位房屋的小微企业和个体工商户6个月房租。鼓励引导非国有房屋业主或经营管理主体减免房租。给予非居民用户3个月水、电、天然气费用10%的财政补贴。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,4. 有力有效保障和改善民生,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,教育,落实落细稳就业政策举措。面对疫情冲击下就业形势前所未有的困难挑战，围绕重点行业、重点人群，研究出台一系列援企稳岗政策举措，力争保持就业形势总体稳定。对餐饮、零售、旅游、交通运输、文体娱乐、住宿、会展等受疫情影响较大的困难行业中不裁员少裁员的企业，给予每人600元一次性稳岗补贴。对招录登记失业三个月以上人员或本市高校应届毕业生的企业，给予每人2000元一次性吸纳就业补贴，并实施税费减免优惠。对受疫情影响的用人单位开展线上职业培训，给予每人每次600元培训补贴。将职业教育应届毕业生取得技能等级证书的,0.06,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,养老,突出保基本兜底线。提高职保退休人员基础养老金、失业保险金、工伤保险等民生保障待遇标准。上调本市城乡居保基础养老金、最低生活保障等标准，每人每月分别增加100元和90元。落实国家有关社会救助和保障标准与物价上涨挂钩联动机制，向困难群众发放价格临时补贴以及一次性生活补贴。,0.01,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,学生,支持加快破解“老、小、旧、远”等民生难题。加大转移支付力度，持续推进社区嵌入式养老服务，支持社区养老设施建设。推动做好因监护缺失或不当陷入困境的未成年人特别保护工作，明确操作规程和市区两级经费保障支出责任。促进加强托幼一体化建设，支持继续开设小学生爱心暑托班和新增托育点。统筹平衡资金884亿元，支持完成中心城区成片二级旧里以下房屋改造目标任务。整合设立本市乡村振兴专项资金，加大对农业绿色生产、生态资源保护、农产品质量安全、农村人居环境等方面支持力度。落实中央财政实际种粮农民一次性补贴，加大本市补,8840000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,5. 促进财政管理效能提高,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,健康,坚持党政机关过紧日子。开展2022年市级预算压减工作，按照公用经费年初综合定额30%以及各类项目支出和专项经费年初预算20%的比例进行压减，进一步压减各类非重点、非刚性支出，节约日常经费开支，降低行政运行成本，将节省出的财力优先保障疫情防控和企业复工复产等亟需支出，促进经济社会持续健康发展。,0.02,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,教育,深入实施预算绩效管理。优化市级部门预算管理、区级财政管理绩效考核办法，加强市对区专项转移支付和专项资金政策绩效管理，围绕民生、产业、教育等重点领域，启动30项市级财政绩效评价工作。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,健康,强化地方政府债务管理。结合稳增长和防风险需要，健全地方政府债务管理机制，加强政府债务风险防控，发行第一批新增一般债券105亿元、新增专项债券195亿元、再融资债券654.8亿元，促进本市经济社会平稳健康发展。,1050000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,医疗,1.毫不放松做好疫情防控保障。坚持“外防输入、内防反弹”总策略和“动态清零”总方针，加强疫情防控保障。继续做好资金统筹调度，加大市对区转移支付力度，推动财政资金资源精准发力，支持进一步落实落细核酸检测、“数字哨兵”建设等场所管理、疫苗接种等各项防控举措，保障本市常态化疫情防控工作顺利开展。继续支持定点医疗机构建设等，促进提高医疗救治能力。优化应对突发事件的财政政策框架和处置流程，完善应急保障措施，健全快速有序的财政应急处置机制。支持第五轮公共卫生体系建设三年行动计划收官，全面提升公共卫生服务能力,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,社保,2.支持经济企稳发展。细化落实组合式税费支持政策，继续实施社保缓缴政策，切实减轻企业负担。加大中小微企业政策性融资担保基金支持力度，优化信贷奖补资金分配，降低信贷风险补偿门槛，加大政府采购支持中小企业力度，提高中小企业在政府采购中的份额，促进中小企业发展。加快各类涉企专项资金的拨付和执行进度，助力市场主体恢复发展、提质增能。完成全年债券发行，推进债券资金使用，发挥债券在扩大有效投资、稳定宏观经济等方面的重要作用。放大财政资金和政策集成效应，推动持续巩固提升“3+6”产业能级，支持“五型经济”发展,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,人才,3.全面推进国家重大战略实施。积极争取重点产业所得税优惠政策扩围至浦东特定区域，推进新型研发机构经费支持方式创新，支持打造浦东社会主义现代化建设引领区。用足用好各类专项资金和债券资金，推进“三大任务”“三大平台”建设。做好第五届中国国际进口博览会资金保障。支持在沪国家实验室、大科学设施及重大科研项目建设，深化科研经费管理改革，进一步扩大科研项目经费管理自主权，支持构建高效的科技成果转化体系。实施境外和海外回流高端紧缺人才个人所得税优惠政策，统筹安排人才类专项资金，支持优化人才发展环境，吸引各类英,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,教育,4.进一步增进民生福祉。把保就业作为重中之重，落实援企稳岗补贴，聚焦高校毕业生等重点人群，鼓励创业带动就业，加大培训补贴力度，多措并举稳定和扩大就业。按照国家统一部署，推进企业职工基本养老保险全国统筹改革。继续安排落实困难残疾人生活补贴和重度残疾人护理补贴，持续做好困难群众救助保障。推进地方高水平大学和“双一流”建设，落地实施市属高校生均经费定额新标准。支持启动新型高等职业院校建设，推动优化本市职业教育布局。以提高校内教育质量为重点，支持优化义务教育经费投向，推动规范民办教育发展。统筹考虑老城区,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,5.支持提升城市治理水平。支持进一步打造平战结合的应急体制机制，促进增强物资保供能力和场所储备，推动提升基层治理水平，强化城市韧性，支持加强安全生产和消防工作，促进加快监测预警系统建设，保障城市安全有序运行。依托大数据资源平台，持续推进“两张网”建设，加大公共数据统一管理应用保障力度，支持新型基础设施建设三年行动方案全面完成，聚力推进城市数字化转型。围绕碳达峰碳中和目标任务，支持城市绿化建设、土壤污染防治、垃圾综合治理等工作提质增效，加快打造生态宜居城市。支持“五个新城”建设和南北转型发展。,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,医疗,6. 进一步深化财政管理和改革。研究本市进一步深化预算管理制度改革的实施意见，通过加强顶层设计和系统集成，进一步规范预算管理，挖掘财政资源潜力，提高资金使用效率。推进省以下财政体制改革，实施本市公共文化、应急救援、自然资源、交通运输等领域市与区财政事权和支出责任划分改革方案。加强资金统筹，优先用于疫情防控、支持经济恢复发展等重点领域。做好专项资金、专项转移支付、重点项目的绩效评价和结果应用工作，研究制定重点领域绩效管理制度。加快建设预算管理一体化系统，将直达资金管理纳入预算管理一体化系统，优化财,0.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,﻿关于上海市2020年预算执行情况和2021年预算草案的报告,0.02,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,——2021年1月27日在上海市第十五届人民代表大会第五次会议通过,0.02,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,受上海市人民政府委托，向大会报告本市2020年预算执行情况和2021年预算草案，请予审议，并请各位政协委员和其他列席人员提出意见。,0.02,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,一、2020年预算执行情况,0.02,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,2020年是极不平凡的一年。面对严峻复杂的国际形势、艰巨繁重的国内改革发展稳定任务，特别是新冠肺炎疫情的严重冲击，我们在以习近平同志为核心的党中央坚强领导下，以习近平新时代中国特色社会主义思想为指导，全面贯彻党的十九大和十九届二中、三中、四中、五中全会精神，深入学习贯彻习近平总书记考察上海重要讲话和在浦东开发开放30周年庆祝大会上的重要讲话精神，坚决贯彻党中央、国务院和中共上海市委的决策部署，自觉践行“人民城市人民建，人民城市为人民”重要理念，严格执行第十五届市人大三次会议审查批准的预算，坚持稳,0.02,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,（一）2020年一般公共预算收支情况,0.02,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,2.市级主要支出项目执行情况,0.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,教育,2020年，市级教育支出287亿元，完成预算的101.2%；科学技术支出214.9亿元，完成调整预算的105.7%；社会保障和就业支出399.5亿元，完成调整预算的103.7%；卫生健康支出241.6亿元，完成调整预算的107.1%；公共安全支出176.5亿元，完成调整预算的107.6%；农林水支出99.3亿元，完成调整预算的126.3%；节能环保支出102.1亿元，完成调整预算的96.7%。,0.02,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,3.市对区转移支付预算执行情况,0.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,教育,2020年，市对区一般公共预算转移支付1069.9亿元，完成预算的102.4%，其中：一般性转移支付669.5亿元，专项转移支付400.4亿元。主要用于支持实施乡村振兴战略、生活垃圾分类和减量化、水环境综合治理、基础设施建设等国家重大战略和市委市政府重大项目，保持对教育、医疗卫生、社会保障、文化体育、“三农”和公共安全等重要民生领域的财政转移支付力度，支持各区提高基本公共服务保障水平，促进全市区域均衡保障和城乡协调发展。,0.02,,上海市2021年预算.txt
