区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
东部,上海,2021,财政预决算报告,human,学生,支持加快破解“老、小、旧、远”等民生难题。加大转移支付力度，持续推进社区嵌入式养老服务，支持社区养老设施建设。推动做好因监护缺失或不当陷入困境的未成年人特别保护工作，明确操作规程和市区两级经费保障支出责任。促进加强托幼一体化建设，支持继续开设小学生爱心暑托班和新增托育点。统筹平衡资金884亿元，支持完成中心城区成片二级旧里以下房屋改造目标任务。整合设立本市乡村振兴专项资金，加大对农业绿色生产、生态资源保护、农产品质量安全、农村人居环境等方面支持力度。落实中央财政实际种粮农民一次性补贴，加大本市补,8840000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,健康,强化地方政府债务管理。结合稳增长和防风险需要，健全地方政府债务管理机制，加强政府债务风险防控，发行第一批新增一般债券105亿元、新增专项债券195亿元、再融资债券654.8亿元，促进本市经济社会平稳健康发展。,1050000.0,,上海市2021年市级决算.txt
东部,上海,2021,财政预决算报告,human,教育,2020年，市级教育支出287亿元，完成预算的101.2%；科学技术支出214.9亿元，完成调整预算的105.7%；社会保障和就业支出399.5亿元，完成调整预算的103.7%；卫生健康支出241.6亿元，完成调整预算的107.1%；公共安全支出176.5亿元，完成调整预算的107.6%；农林水支出99.3亿元，完成调整预算的126.3%；节能环保支出102.1亿元，完成调整预算的96.7%。,2870000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,教育,2020年，市对区一般公共预算转移支付1069.9亿元，完成预算的102.4%，其中：一般性转移支付669.5亿元，专项转移支付400.4亿元。主要用于支持实施乡村振兴战略、生活垃圾分类和减量化、水环境综合治理、基础设施建设等国家重大战略和市委市政府重大项目，保持对教育、医疗卫生、社会保障、文化体育、“三农”和公共安全等重要民生领域的财政转移支付力度，支持各区提高基本公共服务保障水平，促进全市区域均衡保障和城乡协调发展。,10699000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,2020年，经国务院批准，财政部核定本市政府债务限额为9723.1亿元（其中：一般债务限额4391.5亿元，专项债务限额5331.6亿元）。截至2020年底，本市政府债务余额为6891.5亿元（其中：按类型分，一般债务余额2999.2亿元，专项债务余额3892.3亿元；按级次分，市级债务余额1494.8亿元，区级债务余额5396.7亿元）。按审计口径计算的2020年底本市地方政府债务率为49.7%，债务规模适度，风险总体可控。,97231000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,特别是面对突如其来的新冠肺炎疫情，我们快速响应建立市区联动、信息共享的疫情防控财政保障工作机制，第一时间将中央下达本市的抗疫特别国债资金274亿元全部分配各区使用，强化基层库款保障，通过统筹“四本预算”、阶段性税费减免、政策性融资担保、政府采购绿色通道等一揽子政策举措，围绕“六稳”“六保”积极发挥财政职能作用，既为抗击疫情提供了有力支撑，也为恢复经济赢得了主动。,2740000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,社保,不折不扣落实减税降费政策措施。把落实国家和本市出台的各项减负措施作为实施积极财政政策的头等大事，重点聚焦疫情防控和复工复产复市，切实抓紧抓实抓好。全市全年新增减税降费总额超过2300亿元，支持市场主体纾困发展。其中顶格落实国家阶段性减免社会保险费等政策措施，社保减负超过1700亿元；对捐赠、生产、运输防疫物资的企业和个人免征各类税收超过10亿元；将所有增值税小规模纳税人征收率从3%阶段性下调至1%，减免增值税59亿元；对旅游、餐饮等受疫情影响较严重的行业免征增值税43亿元。,23000000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,医疗,全力支持抗击新冠肺炎疫情。优先保障疫情防控经费，加快资金拨付使用，确保人民群众不因担心费用问题而不敢就诊，确保不因资金问题而影响医疗救治和疫情防控。全市统筹安排落实111.6亿元，其中：市级支出45.7亿元用于医疗救治、疫情防控人员补助、诊疗设备和防控物资购置、临时病房搭建、发热门诊改造、市疾病预防控制中心迁建工程等，推动检测试剂、疫苗和药物加快研发等应急科技攻关以及国有企业抗击疫情转型等支出；安排落实技改专项资金1.2亿元，支持应急征用企业技术改造，帮助企业转产扩能；实施财政支持金融服务企业措,1116000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,就业,多措并举激发经济复苏活力。积极落实《上海市促进中小企业发展条例》，扩大政策性融资担保贷款规模，全年完成担保贷款额333.7亿元，较上年增长52%；降低政策性融资担保费率，由原最高1.5%/年降至0.5%/年，再担保费率减半收取，落实“无还本续贷”政策，有效纾解企业生产经营资金困难。安排落实1.9亿元，通过信贷风险补偿和信贷奖励支持金融机构加大对中小微企业的支持力度，推进普惠金融发展。对用人单位实施失业保险稳岗返还政策。安排落实稳就业补贴等7.7亿元，帮助本市受疫情影响较大的企业渡过难关，缓解高校,3337000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,人才,推动临港新片区建设。制定临港新片区专项发展资金使用管理办法，安排落实临港新片区专项发展资金66.9亿元、一般债券50亿元，支持新片区产业发展、创新创业、人才引进、公共基础设施建设等，促进新片区加快打造对外开放的枢纽和配置国际资源的平台。积极争取国家部委支持，临港新片区“两个15%”所得税优惠政策顺利出台，制定临港新片区重点产业企业认定具体操作管理办法，推动集成电路、生物医药、人工智能、民用航空等国家支持发展的重点产业企业所得税优惠政策和洋山国际船舶登记退税政策在新片区落地实施。,669000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,创业,支持科创板发展。结合“浦江之光”行动，对本市高新技术入库培育企业，按其年度实际研发费用给予20万元-200万元的一次性财政专项扶持资金。将创新创业孵化服务纳入科技创新券支持范围，阶段性将企业每年可申请使用科技创新券的额度上限从30万元提高到50万元，引导科技型中小企业加大创新投入。新增安排本市天使投资引导基金5亿元、创业投资引导基金5亿元，鼓励、引导和支持引领性强、带动性大、成长性好的项目，培育更多的科创企业。,20.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,交通,促进长三角一体化发展。研究设立长三角生态绿色一体化发展示范区先行启动区财政专项资金，先行安排落实2亿元，用于示范区先行启动区基础设施建设、公共服务优化等，支持示范区高质量发展。设立上海市中小微企业政策性融资担保基金管理中心长三角G60科创走廊服务基地和虹桥国际开放枢纽服务基地，支持中小企业做大做强融入长三角产业链。安排虹桥商务区专项发展资金市级资助资金1.5亿元，支持虹桥商务区依托区位优势打造长三角交通网络中心和贸易集散中心。,20000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,能源,支持国家战略性产业发展。统筹安排专项资金40.8亿元，推进新一代信息技术、高端装备制造、新材料、新能源汽车等战略性新兴产业发展壮大。安排落实科技创新计划专项资金、市级重大科技专项44.8亿元，支持前沿基础研究和重要领域关键核心技术攻关等，推进国家实验室加快建设。整合设立促进产业高质量发展专项资金，运用政府投资基金引导社会资本加大投入，多管齐下推动集成电路、生物医药、人工智能三大“上海方案”全面实施，支持产业战略关键领域技术攻关、促进产业创新融合示范应用、提升产业链高端供给能力和优化产业生态体系。,408000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,推动国家绿色发展基金在沪落地运营。围绕落实绿色发展国家战略、支持长江经济带发展，积极推动国家绿色发展基金落户上海、绿色基金公司在沪揭牌运营。配合财政部等国家部委，开展募资工作，首期共募集资金885亿元。,8850000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,支持坚决打赢脱贫攻坚战。加大扶贫协作和对口支援支持力度，提高本市东西部扶贫协作财政援助县均投入标准，安排落实对口支援与合作交流专项资金76.8亿元，较上年增加安排7.6亿元，助力对口地区所有贫困县脱贫摘帽、贫困人口脱贫出列。深化消费扶贫行动，通过各级预算单位优先采购、预留采购份额等方式，加大对扶贫地区农副产品、扶贫产品的采购力度。,768000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,就业,支持促进就业和保障困难群众基本生活。扩大创业担保贷款政策覆盖面，全年发放贷款8.5亿元，继续免收创业担保费。安排落实培训费补贴、以工代训补贴、高技能人才培养基地资助等15.4亿元，支持开展职业技能提升行动，推进家政服务体系建设，支持第46届世界技能大赛筹办。上调本市城乡最低生活保障标准。安排猪肉流通领域补贴、绿叶菜产能提升奖补资金3.2亿元，支持做好重要民生商品保供稳价工作。落实社会救助和保障标准与物价上涨挂钩联动机制，及时发放价格临时补贴。,85000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,养老,支持优化养老和托育服务。安排落实118.7亿元，开展长期护理保险制度试点。安排落实5.6亿元，引导各区加大对新增养老机构床位、存量养老机构升级改造、困难老年人居家养老服务补贴、增加嵌入式养老服务设施的建设与供给等方面的支持力度。提高养老金等民生保障标准。坚持政府引导、家庭为主、多方参与，支持普惠性托育机构建设，加快构建本市托育服务体系。,1187000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,城市更新,支持旧区改造和城市更新。统筹安排落实455.6亿元，推进中心城区成片二级旧里以下房屋改造、旧住房综合改造和“城中村”改造。安排落实38.9亿元，支持既有多层住宅加装电梯工程，加快推进架空线入地和合杆整治工程，继续支持各类保障性住房建设。,4556000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,补贴,推进实施乡村振兴战略。安排落实105亿元，建立健全以绿色生态为导向的农业补贴政策体系，大力发展都市现代绿色农业；深化推进农村集体产权制度改革，支持开展农村综合帮扶工作，通过“造血”项目加快带动农民增收；支持推进农民相对集中居住，保障村庄改造和乡村振兴示范村创建，深化城乡发展一体化。,1050000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,教育,支持发展公平而有质量的教育。安排落实教育经费287亿元，支持教育优先发展、优质发展，支持深化本市教育领域综合改革，支持推进高校“双一流”建设。在全国率先形成覆盖学前、小学、初中、高中、高校各个教育阶段的生均支出标准体系。修订完善本市学生资助资金管理实施办法，保障家庭经济困难学生受教育权利。,2870000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,医疗,全面推进健康上海行动。安排落实97.3亿元，支持公立医院基本建设、开办和大型医疗设备购置等。安排落实财政专项资金5.9亿元，支持市级医院临床技能与临床创新三年行动计划和临床重点专科建设。安排落实对城乡居民医疗保险补助资金83.6亿元，提高城乡居民医疗保险筹资水平。,973000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,文化,支持加强公共文化服务体系建设。围绕提高城市文化软实力，安排落实87.6亿元，保障红色文化传承弘扬工程建设，加大红色资源保护力度；加大对历史文物保护和非物质文化遗产传承的支持力度，支持社会主义文艺精品创作；积极推进文旅融合发展，支持举办各类文旅活动；支持重大公共文体设施建设，推动群众性文化活动繁荣活跃。,876000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,保障政务服务“一网通办”和城市运行“一网统管”。安排落实6.3亿元，推进电子政务云、电子政务外网等建设，加大对公共数据治理和日常运营的投入力度。保障市城市运行管理中心顺利启动运转，对纳入市级“一网统管”信息化项目库的项目，按需做好项目资金保障。,63000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,推动实现污染攻坚战阶段性目标。安排落实106亿元，稳步推进以苏州河环境综合整治四期工程为引领的河道整治、住宅小区雨污混接改造、农村生活污水治理等，确保基本消除劣V类水体，推动上海水环境实现根本好转。安排落实3.2亿元，支持提升城市生活垃圾治理水平，推动垃圾分类成为新时尚。,1060000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,推动平安上海建设再上新台阶。安排落实67.6亿元，聚焦影响城市安全、社会安定、人民安宁的重点领域，支持深化平安创建活动，统筹推进公共安全、应急、消防、市场等各领域安全，支持深入开展扫黑除恶专项斗争，保障城市运行更有序、更安全。安排落实资金0.8亿元，保障本市第七次全国人口普查顺利开展。,676000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,human,教育,市对区转移支付1027.9亿元，同口径下降2.3%。其中：一般性转移支付659.6亿元，专项转移支付368.3亿元。资金安排方面，进一步调整优化转移支付结构，继续保持教育、“三农”、医疗卫生、社会保障、生态补偿、公共安全、文化体育等均衡性转移支付规模，更加聚焦国家重大战略部署和市级重点项目任务，进一步促进本市基本公共服务均等化，推动区域协调高质量发展。,10279000.0,,上海市2021年预算.txt
东部,上海,2021,财政预决算报告,physical,未明确方向,贯彻落实中央“八项规定”精神和国务院“约法三章”要求，严格控制“三公”经费预算。经统计，2021年，市级行政单位（含参照《公务员法》管理的事业单位）、事业单位和其他单位用财政拨款开支的“三公”经费预算合计7.4亿元，与2020年预算数持平。其中：因公出国（境）费1.97亿元，公务用车购置费及运行费4.3亿元，公务接待费1.13亿元。,74000.0,,上海市2021年预算.txt
东部,上海,2022,财政预决算报告,human,教育,从支出决算具体情况看，市级支出2985.7亿元，完成调整预算的99.5%。其中：教育支出312.2亿元，完成调整预算的101.4%；社会保障和就业支出467.2亿元，完成预算的99.6%；卫生健康支出381.9亿元，完成预算的143.7%；节能环保支出137.3亿元，完成调整预算的101.7%；交通运输支出275.8亿元，完成预算的99%。,29857000.0,,上海市2022年市级决算.txt
东部,上海,2022,财政预决算报告,physical,未明确方向,2022年，市对区一般公共预算转移支付1118.6亿元，完成调整预算的108.5%，其中：一般性转移支付840亿元，专项转移支付278.6亿元。与2023年1月向市十六届人大一次会议报告的执行数一致。,11186000.0,,上海市2022年市级决算.txt
东部,上海,2022,财政预决算报告,human,医疗,2022年，按预算法规定安排的市级预备费70亿元，主要用于预算执行中增加安排市级新冠定点医疗机构开办运营、服务保障外省市援沪医疗队、提升核酸检测能力、发放电子消费券等疫情防控和复工复产相关支出。,700000.0,,上海市2022年市级决算.txt
东部,上海,2022,财政预决算报告,physical,未明确方向,2022年，市级使用以前年度结转资金25.7亿元。其中：市级使用20.6亿元；市对区税收返还和转移支付使用5.1亿元。市级周转金规模没有发生变化，年末余额为56.5亿元，主要用于调剂预算年度内季节性收支差额。,257000.0,,上海市2022年市级决算.txt
东部,上海,2022,财政预决算报告,physical,未明确方向,2022年，市级“三公”经费财政拨款支出合计3.1亿元，比预算数减少4.3亿元，主要是各部门严格落实党政机关带头过紧日子要求，从严控制和压缩“三公”经费支出，以及受新冠肺炎疫情影响，各单位因公出国（境）、公务接待活动、公务用车购置及使用频次下降。其中：因公出国（境）费0.02亿元，减少1.95亿元；公务用车购置及运行费2.86亿元（其中，购置费1.12亿元、运行费1.74亿元），减少1.44亿元；公务接待费0.22亿元，减少0.91亿元。,31000.0,,上海市2022年市级决算.txt
东部,上海,2022,财政预决算报告,human,教育,2022年，财政部核定本市政府债务限额为11303.1亿元。截至2022年底，本市政府债务余额为8538.6亿元，按照财政部统计口径，2022年底，本市政府债务规模适度，风险总体可控。2022年，发行地方政府债券1802.1亿元。其中：新增债券781亿元（一般债券234亿元，专项债券547亿元），主要用于轨道交通等基础设施及配套项目，旧区改造等保障性住房项目，教育、医疗卫生等社会事业项目，污染防治等生态环保项目。再融资债券1021.1亿元，主要用于偿还存量债务和当年到期地方政府债券本金。在上述新,113031000.0,,上海市2022年市级决算.txt
